temp,light,sound,CO2,class
0.826389,0.690909,0.079576,0.302703,yes
0.173611,0,0,0.016216,no
0.131944,0,0,0.016216,no
0.215278,0,0,0.016216,no
0.652778,0,0,0.481081,no
0.173611,0,0.002653,0,no
0.131944,0,0.002653,0.010811,no
0.256944,0,0.002653,0.021622,no
0.131944,0,0.005305,0.005405,no
0.736111,0.721212,0.153846,0.113514,yes
0.347222,0,0.005305,0.010811,no
0.173611,0,0.002653,0.016216,no
0.430556,0,0.002653,0.102703,no
0.256944,0,0.005305,0.010811,no
0.173611,0.078788,0.013263,0.010811,no
0.131944,0.036364,0.005305,0,no
0.305556,0,0.005305,0.010811,no
0.256944,0,0.005305,0.010811,no
0.479167,0,0.002653,0.264865,no
0.305556,0,0.005305,0.010811,no
0.215278,0,0.002653,0.016216,no
0.173611,0,0.002653,0,no
0.131944,0,0.005305,0.010811,no
0.173611,0.072727,0.005305,0.010811,no
0.173611,0,0.005305,0,no
0.215278,0,0.002653,0,no
0.736111,0,0,0.627027,no
0.173611,0,0,0.016216,no
0.868056,0.69697,0.005305,0.735135,yes
0.173611,0,0.005305,0.005405,no
0.305556,0,0.002653,0.021622,no
0.694444,0.860606,0.140584,0.52973,yes
0.173611,0,0.002653,0.010811,no
0.041667,0.030303,0.002653,0.016216,no
0.694444,0.890909,0.092838,0.508108,yes
0.173611,0,0.002653,0,no
0.256944,0,0.002653,0.005405,no
0.479167,0,0.002653,0.259459,no
0.256944,0,0.002653,0.010811,no
0.256944,0.09697,0.005305,0.010811,no
0.388889,0.745455,0.047745,0.027027,yes
0.694444,0.727273,0.01061,0.091892,yes
0.215278,0,0.005305,0.016216,no
0.604167,0.969697,0.084881,0.081081,yes
0.347222,0,0.005305,0.005405,no
0.173611,0.072727,0.005305,0.010811,no
0.083333,0,0.005305,0.005405,no
0.215278,0.10303,0.007958,0.010811,no
0.215278,0,0.002653,0.016216,no
0.347222,0.066667,0.005305,0.010811,no
0.430556,0,0.002653,0.108108,no
0.868056,0.715152,0.007958,0.410811,yes
0.215278,0,0.002653,0.016216,no
0.305556,0,0.002653,0.010811,no
0.131944,0,0.005305,0,no
0.215278,0,0.002653,0.021622,no
0.736111,0.090909,0.005305,0.308108,no
0.388889,0,0.002653,0.048649,no
0.305556,0,0,0.032432,no
0.694444,0.727273,0.013263,0.086486,yes
0.305556,0,0.005305,0.010811,no
0.256944,0,0,0.021622,no
0.215278,0,0.002653,0.005405,no
0.173611,0,0.005305,0,no
0.256944,0,0.005305,0.010811,no
0.215278,0,0.005305,0.010811,no
0.694444,0.727273,0.37931,0.248649,yes
0.520833,0,0.002653,0.318919,no
0.777778,0.109091,0.002653,0.632432,no
0.173611,0,0.002653,0,no
0.131944,0,0,0.010811,no
0.736111,0.10303,0.002653,0.497297,no
0.826389,0,0,0.718919,no
0.083333,0.036364,0.005305,0.016216,no
0.347222,0.939394,0.254642,0.145946,yes
0.604167,0.066667,0.002653,0.178378,no
0.347222,0,0.005305,0.010811,no
0.909722,0.909091,0.007958,0.783784,yes
0.305556,0,0,0.021622,no
0.347222,0.084848,0.005305,0.010811,no
0.347222,0,0.005305,0.010811,no
0.347222,0.018182,0.005305,0.005405,no
0.347222,0,0.005305,0.010811,no
0.305556,0,0.002653,0.010811,no
0.479167,0,0.002653,0.243243,no
0.131944,0.060606,0.005305,0.016216,no
0.041667,0.042424,0.005305,0.016216,no
0.868056,0.69697,0.026525,0.432432,yes
0.215278,0,0.005305,0.010811,no
0.5625,0.030303,0.005305,0.243243,yes
0.256944,0,0.002653,0.027027,no
0.215278,0,0.002653,0.010811,no
0.173611,0,0.005305,0.016216,no
0.5625,0,0.002653,0.389189,no
0.083333,0,0.005305,0,no
0.083333,0.006061,0.005305,0.010811,no
0.083333,0.042424,0.002653,0.010811,no
0.305556,0,0.002653,0.027027,no
0.083333,0.036364,0.005305,0.005405,no
0.347222,0,0.005305,0.005405,no
0.826389,0.721212,0.114058,0.237838,yes
0.173611,0,0.002653,0.010811,no
0.256944,0,0.002653,0.021622,no
0.173611,0,0.002653,0,no
0.305556,0,0.005305,0.010811,no
0.131944,0,0.005305,0.016216,no
0.777778,0.709091,0.259947,0.302703,yes
0.256944,0,0,0.027027,no
0.083333,0,0.005305,0,no
0.173611,0,0.005305,0.016216,no
0.305556,0,0,0.021622,no
0.868056,0.909091,0.005305,0.52973,yes
0.388889,0,0.002653,0.043243,no
0.305556,0,0.005305,0.010811,no
0.256944,0,0.005305,0.010811,no
0.215278,0,0.002653,0.016216,no
0.305556,0,0.005305,0.010811,no
0.083333,0.042424,0.002653,0.010811,no
0.388889,0,0,0.043243,no
0.215278,0,0.002653,0,no
0.777778,0.993939,0.01061,0.6,yes
0.256944,0,0.002653,0.010811,no
0.173611,0,0.002653,0.016216,no
0.305556,0,0.002653,0.010811,no
0.520833,0,0,0.254054,no
0.131944,0,0.005305,0,no
0.256944,0,0.005305,0.010811,no
0.131944,0.036364,0.005305,0,no
0.256944,0.10303,0.002653,0.010811,no
0.173611,0,0.005305,0.016216,no
0.083333,0.036364,0.005305,0.005405,no
0.868056,0.715152,0.196286,0.351351,yes
0.083333,0.054545,0.002653,0.010811,no
0.041667,0.024242,0.005305,0.010811,no
0.131944,0.060606,0.005305,0.010811,no
0.868056,0.909091,0.015915,0.475676,yes
0.083333,0.036364,0.005305,0.016216,no
0.520833,0,0.01061,0.205405,no
0.479167,0,0.002653,0.189189,no
0.215278,0.745455,0.111406,0.102703,yes
0.347222,0,0.002653,0.043243,no
0.347222,0,0.002653,0.021622,no
0.868056,0.70303,0.206897,0.372973,yes
0.173611,0,0.005305,0.016216,no
0.430556,0.939394,0.023873,0.216216,yes
0.652778,0.975758,0.206897,0.124324,yes
0.083333,0.060606,0.005305,0.010811,no
0.909722,0.90303,0.116711,0.724324,yes
0.215278,0.10303,0.023873,0.010811,no
0.305556,0,0.002653,0.027027,no
0.305556,0.115152,0.005305,0.010811,no
0.694444,0.884848,0.127321,0.524324,yes
0.736111,0.721212,0.005305,0.145946,yes
0.305556,0,0.002653,0.010811,no
0.131944,0.036364,0.005305,0.005405,no
0.131944,0.030303,0.002653,0,no
0.777778,0,0.002653,0.681081,no
0.083333,0,0.007958,0,no
0.131944,0,0.005305,0,no
0.951389,0.909091,0.111406,0.854054,yes
0.083333,0,0.005305,0,no
0.347222,0,0.002653,0.010811,no
0.736111,0.981818,0.087533,0.232432,yes
0.131944,0.060606,0.005305,0.016216,no
0.131944,0,0.002653,0.010811,no
0.131944,0.060606,0.005305,0.010811,no
0.652778,0,0,0.427027,no
0.131944,0.072727,0.005305,0.010811,no
0.604167,0.963636,0.082228,0.059459,yes
0.652778,0,0.002653,0.583784,no
0.256944,0,0.002653,0.010811,no
0.694444,0.860606,0.050398,0.540541,yes
0.173611,0,0.005305,0.010811,no
0.215278,0.109091,0.005305,0.010811,no
0.083333,0.018182,0.005305,0.010811,no
0.083333,0.060606,0.005305,0.010811,no
0.694444,0,0.002653,0.675676,no
0.520833,0,0.005305,0.345946,no
0.173611,0.060606,0.005305,0.016216,no
0.736111,0,0.002653,0.589189,no
0.305556,0,0.005305,0.010811,no
0.694444,0.084848,0.005305,0.308108,no
0.173611,0.078788,0.005305,0.010811,no
0.173611,0,0.005305,0,no
0.256944,0,0.005305,0.010811,no
0.083333,0.024242,0.002653,0.005405,no
0.305556,0.109091,0.005305,0.010811,no
0.083333,0.036364,0.005305,0.005405,no
0.388889,0,0.002653,0.037838,no
0.951389,0.909091,0.177719,0.945946,yes
0.173611,0,0.005305,0.016216,no
0.909722,0.69697,0.419098,0.713514,yes
0.347222,0,0.005305,0.032432,no
0.215278,0,0.002653,0.021622,no
0.215278,0,0.002653,0.021622,no
0.256944,0,0.002653,0.010811,no
0.083333,0.030303,0.002653,0,no
0.951389,0.860606,0.177719,0.978378,yes
0.347222,0,0,0.027027,no
0.131944,0,0.005305,0.016216,no
0.131944,0.030303,0.005305,0,no
0.173611,0.084848,0.005305,0.010811,no
0.388889,0,0.002653,0.048649,no
0.951389,0.860606,0.267905,0.951351,yes
0.305556,0,0.002653,0.010811,no
0.736111,0,0.002653,0.697297,no
0.131944,0,0.005305,0,no
0.173611,0,0,0.016216,no
0.604167,0,0.005305,0.410811,no
0.652778,0.084848,0.002653,0.389189,no
0.083333,0.054545,0.005305,0.010811,no
0.173611,0,0.002653,0.010811,no
0.909722,0.90303,0.005305,0.524324,yes
0.215278,0,0.002653,0.010811,no
0.083333,0.006061,0.002653,0.016216,no
0.777778,0.70303,0.098143,0.302703,yes
0.652778,0.969697,0.193634,0.086486,yes
0.305556,0,0.002653,0.021622,no
0.347222,0,0.005305,0.010811,no
0.173611,0,0.002653,0,no
0.131944,0.036364,0.002653,0.016216,no
0.131944,0.030303,0.005305,0,no
0.215278,0.10303,0.015915,0.010811,no
0.305556,0,0.005305,0.005405,no
0.777778,0.715152,0.002653,0.297297,yes
0.868056,0.70303,0.490716,0.367568,yes
0.826389,0.69697,0.068966,0.291892,yes
0.305556,0,0.002653,0.010811,no
0.083333,0.042424,0.002653,0.010811,no
0.826389,0.721212,0.074271,0.232432,yes
0.256944,0,0.002653,0.010811,no
0.173611,0,0.005305,0,no
0.256944,0,0.005305,0.016216,no
0.215278,0,0.005305,0.010811,no
0.520833,0,0.002653,0.345946,no
0.131944,0,0,0.010811,no
0.909722,0.909091,0.013263,0.524324,yes
0.131944,0.036364,0.002653,0.016216,no
0.256944,0.09697,0.002653,0.010811,no
0.777778,0.969697,0.002653,0.291892,yes
0.131944,0,0.002653,0,no
0.347222,0,0.002653,0.005405,no
0.215278,0,0.005305,0.016216,no
0.083333,0,0.002653,0.010811,no
0.736111,0.860606,0.013263,0.535135,yes
0.173611,0.084848,0.005305,0.016216,no
0.347222,0.072727,0.007958,0.010811,no
0.173611,0,0.002653,0,no
0.131944,0,0.005305,0,no
0.173611,0,0.002653,0,no
0.041667,0.042424,0.007958,0.010811,no
0.305556,0,0.005305,0.010811,no
0.173611,0,0.002653,0.010811,no
0.305556,0,0.002653,0.021622,no
0.694444,0.866667,0.068966,0.52973,yes
0.347222,0,0.005305,0.005405,no
0.694444,0,0.002653,0.632432,no
0.520833,0.048485,0.007958,0.097297,yes
0.520833,0,0,0.259459,no
0.305556,0,0.005305,0.010811,no
0.652778,0,0.002653,0.508108,no
0.909722,0.909091,0.015915,0.745946,yes
0.868056,0.987879,0.145889,0.675676,yes
0.083333,0.042424,0.005305,0.016216,no
0.347222,0,0.002653,0.037838,no
0.347222,0,0.005305,0.005405,no
0.694444,0.084848,0.005305,0.4,no
0.083333,0.030303,0.002653,0.016216,no
0.347222,0.012121,0.005305,0.005405,no
0.215278,0,0.002653,0,no
0.305556,0,0.002653,0.021622,no
0.909722,0,0.002653,0.92973,no
0.347222,0,0.005305,0.010811,no
0.694444,0.090909,0.002653,0.443243,no
0.347222,0.006061,0.005305,0.005405,no
0.256944,0,0.002653,0.016216,no
0.215278,0,0.005305,0,no
0.347222,0.006061,0.005305,0.005405,no
0.083333,0.042424,0.005305,0.016216,no
0.256944,0,0.002653,0.016216,no
0.347222,0,0,0.021622,no
0.083333,0.054545,0.002653,0.010811,no
0.694444,0.872727,0.087533,0.524324,yes
0.777778,0.715152,0.026525,0.189189,yes
0.215278,0,0.002653,0.021622,no
0.083333,0.024242,0.002653,0.016216,no
0.305556,0.121212,0.005305,0.010811,no
0.652778,0.078788,0.005305,0.210811,no
0.347222,0,0.002653,0.037838,no
0.083333,0.036364,0.005305,0.005405,no
0.305556,0,0.002653,0.021622,no
0.131944,0,0.002653,0,no
0.305556,0.745455,0.01061,0.016216,yes
0.347222,0.072727,0.005305,0.010811,no
0.520833,0.939394,0.122016,0.313514,yes
0.826389,0.721212,0.002653,0.27027,yes
0.131944,0,0.005305,0,no
0.347222,0,0.005305,0.005405,no
0.430556,0.945455,0.01061,0.275676,yes
0.041667,0.048485,0.002653,0.010811,no
0.951389,0.909091,0.421751,0.935135,yes
0.694444,0,0.005305,0.535135,no
0.305556,0,0,0.037838,no
0.256944,0,0.002653,0.021622,no
0.347222,0.018182,0.002653,0.005405,no
0.173611,0,0,0.016216,no
0.347222,0.018182,0.005305,0.005405,no
0.131944,0.030303,0,0.016216,no
0.131944,0.030303,0.002653,0.016216,no
0.347222,0,0.002653,0.037838,no
0.604167,0.963636,0.748011,0.340541,yes
0.215278,0,0,0.021622,no
0.347222,0.054545,0.002653,0.010811,no
0.256944,0,0.002653,0.005405,no
0.652778,0,0.002653,0.443243,no
0.083333,0.036364,0.005305,0.005405,no
0.131944,0,0.002653,0.016216,no
0.909722,0.90303,0.068966,0.735135,yes
0.215278,0.10303,0.005305,0.010811,no
0.652778,0.969697,0.172414,0.113514,yes
0.479167,0,0.002653,0.227027,no
0.305556,0,0,0.021622,no
0.215278,0,0.005305,0,no
0.479167,0,0.002653,0.151351,no
0.430556,0,0.002653,0.091892,no
0.256944,0,0.002653,0,no
0.826389,0.709091,0.103448,0.302703,yes
0.520833,0,0.002653,0.308108,no
0.347222,0,0.002653,0.005405,no
0.305556,0,0.005305,0.010811,no
0.083333,0.048485,0.005305,0.016216,no
0.173611,0.078788,0.005305,0.016216,no
0.826389,0,0,0.708108,no
0.305556,0.109091,0.002653,0.010811,no
0.347222,0.030303,0.005305,0.010811,no
0.256944,0,0.005305,0.021622,no
0.083333,0,0.005305,0.010811,no
0.083333,0.024242,0.002653,0.005405,no
0.083333,0.006061,0.002653,0.016216,no
0.604167,0.030303,0.034483,0.313514,yes
0.652778,0,0.002653,0.491892,no
0.131944,0.036364,0,0.016216,no
0.826389,0.721212,0.124668,0.275676,yes
0.347222,0,0.002653,0.027027,no
0.604167,0.969697,0.236074,0.356757,yes
0.083333,0.006061,0.005305,0.010811,no
0.347222,0.018182,0.002653,0.005405,no
0.777778,0.69697,0,0.297297,yes
0.131944,0.042424,0.002653,0.016216,no
0.256944,0,0.005305,0.027027,no
0.173611,0,0,0.021622,no
0.388889,0,0.005305,0.037838,no
0.604167,0.078788,0.002653,0.302703,no
0.131944,0.060606,0.005305,0.010811,no
0.347222,0,0.005305,0.005405,no
0.215278,0.090909,0.02122,0.010811,no
0.951389,0.909091,0.183024,0.940541,yes
0.131944,0.060606,0.007958,0.016216,no
0.173611,0,0.005305,0,no
0.520833,0.745455,0.185676,0.037838,yes
0.173611,0,0.005305,0.016216,no
1,0,0.403183,0.994595,yes
0.131944,0,0.005305,0,no
0.131944,0.745455,0.400531,0.059459,yes
0.5625,0,0.002653,0.367568,no
0.131944,0,0,0.016216,no
0.5625,0.060606,0.002653,0.135135,no
0.131944,0,0.002653,0,no
0.173611,0,0,0.016216,no
0.083333,0,0.005305,0,no
0.479167,0.751515,0.177719,0.037838,yes
0.868056,0.909091,0.013263,0.513514,yes
0.083333,0.012121,0,0.016216,no
0.173611,0,0.002653,0.016216,no
0.479167,0.054545,0.068966,0.043243,yes
0.083333,0.036364,0.005305,0.005405,no
0.652778,0,0,0.524324,no
0.083333,0.030303,0.002653,0.005405,no
0.305556,0,0.002653,0.010811,no
0.736111,0.860606,0.132626,0.535135,yes
0.041667,0.048485,0.002653,0.010811,no
0.347222,0,0.002653,0.005405,no
0.347222,0,0.002653,0.037838,no
0.5625,0,0.002653,0.394595,no
0.777778,0.969697,0.029178,0.286486,yes
0.083333,0.012121,0.005305,0.010811,no
0.305556,0.084848,0.005305,0.010811,no
0.694444,0.89697,0.013263,0.491892,yes
0.909722,0.89697,0.31565,0.589189,yes
0.305556,0,0.005305,0.016216,no
0.083333,0.036364,0.005305,0.016216,no
0.479167,0,0.002653,0.221622,no
0.131944,0.042424,0,0.016216,no
0.520833,0,0.002653,0.356757,no
0.305556,0,0.005305,0.010811,no
0.520833,0,0.002653,0.32973,no
0.131944,0.042424,0.002653,0.016216,no
0.826389,1,0.217507,0.627027,yes
0.305556,0,0,0.032432,no
0.347222,0,0.005305,0.010811,no
0.305556,0,0.005305,0.010811,no
0.305556,0,0.005305,0.010811,no
0.173611,0.072727,0.007958,0.010811,no
0.083333,0.054545,0.005305,0.010811,no
0.305556,0,0.002653,0.027027,no
0.256944,0,0.002653,0.010811,no
0.173611,0.084848,0.005305,0.016216,no
0.305556,0,0.002653,0.010811,no
0.215278,0,0.002653,0,no
0.173611,0,0.005305,0.010811,no
0.347222,0,0.005305,0.005405,no
0.347222,0,0.005305,0.010811,no
0.256944,0.09697,0.002653,0.010811,no
0.347222,0.018182,0.005305,0.010811,no
0.868056,0.715152,0.220159,0.383784,yes
0.083333,0.030303,0.005305,0.016216,no
0.694444,0,0.002653,0.52973,no
0.305556,0,0,0.021622,no
0.909722,0,0.005305,0.886486,no
0.256944,0,0,0.027027,no
0.083333,0.030303,0.002653,0.016216,no
0.256944,0,0.002653,0,no
0.868056,0,0.403183,0.735135,no
0.347222,0.078788,0.002653,0.010811,no
0.5625,0,0.002653,0.410811,no
0.256944,0,0.002653,0.010811,no
0.256944,0,0.005305,0.010811,no
0.347222,0,0.002653,0.037838,no
0.256944,0.10303,0.005305,0.010811,no
0.131944,0,0.005305,0,no
0.347222,0,0.002653,0.027027,no
0.305556,0,0.002653,0.021622,no
0.5625,0.945455,0.278515,0.043243,yes
0.305556,0,0.005305,0.010811,no
0.256944,0,0.002653,0.027027,no
0.173611,0,0.002653,0,no
0.604167,0,0,0.383784,no
0.173611,0,0.002653,0,no
0.305556,0,0.005305,0.010811,no
0.131944,0.036364,0.002653,0.016216,no
0.652778,0,0.002653,0.524324,no
0.305556,0,0.005305,0.010811,no
0.256944,0,0.002653,0.021622,no
0.083333,0,0.005305,0.010811,no
0.5625,0.945455,0.159151,0.043243,yes
0.131944,0,0.005305,0,no
0.131944,0.060606,0.005305,0.010811,no
0.347222,0,0.002653,0.032432,no
0.305556,0,0.005305,0.010811,no
0.388889,0,0.002653,0.081081,no
0.305556,0,0,0.021622,no
0.131944,0,0.002653,0.010811,no
0.256944,0,0,0.027027,no
0.256944,0,0.005305,0,no
0.909722,0.909091,0.005305,0.616216,yes
0.909722,0.909091,0.156499,0.762162,yes
0.347222,0.066667,0.002653,0.010811,no
0.256944,0,0.002653,0.010811,no
0.215278,0,0.002653,0,no
0.347222,0.018182,0.007958,0.005405,no
0.479167,0,0.002653,0.221622,no
0.694444,0.860606,0.084881,0.52973,yes
0.083333,0,0.002653,0.010811,no
0.868056,0.690909,0.156499,0.486486,yes
0.347222,0,0.002653,0.010811,no
0.388889,0,0.002653,0.032432,no
0.215278,0,0.002653,0.016216,no
0.173611,0.072727,0.005305,0.010811,no
0.777778,0.721212,0.01061,0.151351,yes
0.256944,0,0.002653,0.010811,no
0.388889,0,0.002653,0.091892,no
0.604167,0.060606,0.002653,0.135135,no
0.868056,0.70303,0.013263,0.394595,yes
0.951389,0.89697,0.575597,0.702703,yes
0.909722,0.909091,0.137931,0.556757,yes
0.694444,0.890909,0.045093,0.502703,yes
0.041667,0.036364,0.002653,0.016216,no
0.215278,0,0.002653,0.010811,no
0.215278,0,0.002653,0.021622,no
0.131944,0,0.005305,0.016216,no
0.131944,0.006061,0.005305,0.005405,no
0.173611,0,0.002653,0.016216,no
0.131944,0,0.002653,0.010811,no
0.131944,0,0.005305,0.010811,no
0.305556,0.060606,0.007958,0.010811,no
0.305556,0,0.005305,0.010811,no
0.388889,0.006061,0.005305,0.005405,no
0.777778,0.721212,0.005305,0.27027,yes
0.083333,0,0.005305,0,no
0.430556,0.745455,0.103448,0.027027,yes
0.173611,0,0.005305,0.005405,no
0.083333,0,0.005305,0.010811,no
0.131944,0.048485,0.005305,0.016216,no
0.868056,0.690909,0.137931,0.459459,yes
0.868056,0.709091,0.116711,0.416216,yes
0.305556,0,0.005305,0.010811,no
0.256944,0.115152,0.002653,0.010811,no
0.347222,0,0.002653,0.021622,no
0.083333,0.012121,0.005305,0.005405,no
0.173611,0,0.002653,0,no
0.173611,0,0.002653,0.016216,no
0.652778,0.727273,0.04244,0.081081,yes
0.083333,0,0.005305,0,no
0.173611,0.072727,0.005305,0.016216,no
